true,predicted_1,predicted_2,predicted_3,predicted_4,predicted_5
2,0.13465253544224726,0.5269359986732058,0.11615775313816615,0.10214060829597048,0.12011310445041035
2,0.2623565714585261,0.15845779690444994,0.22230224202854912,0.2597202768894109,0.097163112719064
1,0.3386048515366716,0.20104240325806944,0.13396156532127487,0.07441363763297017,0.2519775422510139
3,0.11155236910802231,0.18317771959557202,0.35476832517309537,0.18774279307438396,0.1627587930489264
3,0.2859240034323708,0.059429770437779396,0.43128530089765443,0.13510882286308284,0.08825210236911248
2,0.13341509186882589,0.569442470123151,0.09144195932087555,0.04776412161101959,0.15793635707612796
4,0.10274028790582754,0.15118065564852293,0.1789562504574412,0.3031848473551027,0.2639379586331056
1,0.41449534420321876,0.20817187879027926,0.09377932113344843,0.1307009639799813,0.15285249189307223
1,0.23915775384359253,0.20077526201979137,0.061073458136974235,0.13950544381562605,0.35948808218401573
4,0.18332742363611662,0.3066477810813606,0.043422819250710364,0.3513025523374948,0.11529942369431755
3,0.07042219823140233,0.14147514601689345,0.21176413807065803,0.5003930125973439,0.0759455050837023
4,0.08935308450817468,0.141012889272544,0.1363917405240182,0.34250094382556234,0.29074134186970085
4,0.09194214921565523,0.14516854628561096,0.12561326235870338,0.5386842767203643,0.09859176541966605
3,0.20629484675531218,0.09095154417729304,0.17227671723838464,0.209059022267988,0.3214178695610221
2,0.1659635290930135,0.515049962894062,0.14706168167639552,0.08317195736492507,0.0887528689716039
4,0.27753064418572304,0.12299417346011962,0.14388277133402347,0.3173456686891754,0.1382467423309585
2,0.06534887646093859,0.26723254571702615,0.18730231975560008,0.3370192588175,0.14309699924893518
3,0.2421424981809163,0.14575796471250027,0.3529820346318258,0.1455257108024628,0.11359179167229486
3,0.24480653271385136,0.12483781381747364,0.3890367445969394,0.09955421747549627,0.14176469139623948
2,0.10324616292892452,0.28090044001516745,0.1855836535281767,0.3504544730285859,0.07981527049914536
5,0.06430327644151505,0.0834013322933626,0.1394433257983393,0.169997777141942,0.5428542883248411
2,0.10209892622497223,0.4039276911755962,0.2296871341284296,0.06855487964644573,0.1957313688245563
4,0.23045778768928987,0.16175096717940834,0.07952434389056821,0.41313362572874757,0.115133275511986
4,0.17337544521464038,0.13917901470945857,0.1602238222163803,0.4611760360792933,0.06604568178022736
5,0.19193274144935232,0.12420923856324781,0.2976754070223496,0.1756949429989365,0.21048766996611368
2,0.1285459127506573,0.285868064668243,0.08430189369585181,0.150232654800319,0.3510514740849289
1,0.4577613787824215,0.1280237425005912,0.16393949864957524,0.10615995859114119,0.14411542147627093
3,0.10908769407922779,0.17256750566683188,0.6041583476904544,0.0805343521448144,0.033652100418671546
3,0.20641411047956373,0.0952419241073521,0.4139968168684393,0.07543980040117211,0.20890734814347278
3,0.20842441332865447,0.2027255471311143,0.13572145728967233,0.27834623987508633,0.17478234237547244
4,0.09166201607804764,0.07475947613529428,0.08385376785092155,0.29094532257957095,0.4587794173561656
2,0.1983664859323534,0.42143190575944095,0.18870571274696837,0.06546141881066676,0.12603447675057053
3,0.2001484235846802,0.16876583348025712,0.36579622371192044,0.1428781323559311,0.12241138686721106
4,0.17666003385690646,0.12929378430506402,0.17904244516575585,0.39706608496608203,0.11793765170619164
4,0.14337518620649234,0.1002061380788019,0.10688961223535513,0.4165897275572689,0.23293933592208174
3,0.1075917401901931,0.11814957717191822,0.44627846445745994,0.1621798952889098,0.16580032289151883
3,0.130891763043031,0.24044024745189654,0.24735740171444795,0.199664158982635,0.18164642880798954
3,0.24065694542142538,0.2307395774709354,0.30636880828476476,0.07799780569579154,0.1442368631270829
4,0.09566640103854972,0.37682581733319137,0.129936854154982,0.2653965635888633,0.1321743638844138
3,0.08548092530765378,0.09555350453248837,0.6169602497985837,0.11654030384851984,0.08546501651275448
4,0.21332093783098385,0.18413908560720307,0.13856225615934192,0.36517009178310383,0.09880762861936726
4,0.14283485182553637,0.11779551842207718,0.27743625830469154,0.31635521358093854,0.14557815786675643
5,0.1165758729195602,0.12283183385175249,0.20288175849299403,0.1276358662486916,0.4300746684870017
3,0.1560963890629972,0.07821511103365729,0.5517950489759493,0.04052336584139507,0.17337008508600113
2,0.11556110860248062,0.3445965386306393,0.22776795924951715,0.11979104798316806,0.1922833455341949
3,0.07158474425896252,0.17066654004207882,0.2990178466511911,0.2289414095880065,0.229789459459761
3,0.2156740795581281,0.16192758861292678,0.4117949682715196,0.13510732585712715,0.07549603770029821
3,0.20787824003119534,0.21732943349564537,0.2901445719587141,0.1481256804443704,0.1365220740700748
4,0.23102001150475932,0.17380102970698733,0.09165424814766843,0.32730488133152635,0.17621982930905866
3,0.12154991331277987,0.14310920957729414,0.4270738603032506,0.11840036272897055,0.1898666540777048
3,0.07422753377703416,0.24494743185191326,0.4262713075702039,0.057300594384295765,0.1972531324165529
2,0.10776870469149877,0.318063885792105,0.24787092302630898,0.09357971319459797,0.2327167732954893
2,0.3243807583928969,0.2256904044218989,0.17066783809508665,0.07644344356753112,0.2028175555225866
4,0.2407969417955119,0.1306012321475447,0.11186061880053874,0.36796457996804016,0.1487766272883646
4,0.07929566474454693,0.10924761748913753,0.458796346373984,0.19583793062864488,0.15682244076368662
3,0.3956841059792834,0.14623085490213547,0.2914416030567859,0.059506613320126016,0.10713682274166933
2,0.08511541090947149,0.551309301995733,0.09217213889416143,0.05605546708628248,0.21534768111435162
3,0.0662874418802151,0.268987648558921,0.3589297163375017,0.09142986467707756,0.21436532854628473
3,0.22064249387319224,0.15406957231124696,0.39182961828503277,0.08913972844743559,0.14431858708309245
5,0.11139044930443838,0.11698702006052909,0.3310978542476985,0.12892425245591355,0.31160042393142046
3,0.15283995271645093,0.40089819393536846,0.2730206848834748,0.09144539549156178,0.08179577297314401
3,0.23233615119933204,0.13800162701143776,0.4750002945374437,0.09525853436247807,0.05940339288930851
3,0.2887202561744176,0.12054098888049275,0.26043859743455855,0.09898093352682245,0.23131922398370863
4,0.24541053875717794,0.09073646370588936,0.2065044735865126,0.2529336460011279,0.2044148779492921
3,0.24406337379495233,0.13530633978477366,0.3086799634826735,0.21589987897450047,0.09605044396310004
2,0.18545237614985316,0.29798502204786037,0.25991394992300537,0.11383088583482025,0.1428177660444609
2,0.3378270535203742,0.3246208248696689,0.08627307301972681,0.17479343605047754,0.07648561253975247
4,0.12994865914677056,0.26971403845092595,0.09136861266032961,0.3005371982278923,0.2084314915140815
3,0.12270315906818995,0.3707747681547083,0.32481042009534233,0.09256460858862796,0.08914704409313154
2,0.06298001340178777,0.29338581936697944,0.20902364408598845,0.22843125474135703,0.20617926840388734
2,0.09348707888834477,0.43727458758021875,0.05109983175220614,0.20119224894643944,0.21694625283279093
2,0.20387481519105038,0.2996080656838154,0.07616491258020006,0.24067304322007232,0.17967916332486178
4,0.4116066061630316,0.11265694271741132,0.10893761263261845,0.16590287728279174,0.20089596120414688
3,0.22759204165454266,0.10040567672011276,0.4471360081922404,0.11264814379836317,0.11221812963474091
4,0.1956576448134651,0.1326105430736369,0.17080991582891514,0.3091821189430095,0.19173977734097336
3,0.16255474970330613,0.13128740700492247,0.324406240009915,0.2245973556678185,0.15715424761403782
1,0.4645186154310289,0.13922677357401703,0.12121522034162492,0.16904239157452708,0.10599699907880203
2,0.04902285784432599,0.1334803114449217,0.37140155235569833,0.10846186843543625,0.3376334099196177
3,0.2243911179689903,0.1976144247070269,0.3906529917026266,0.10108663644662767,0.08625482917472847
4,0.17341385174223348,0.1375006663871749,0.1742663467120969,0.41398005274612526,0.10083908241236941
3,0.10071479718962792,0.17876721385460362,0.4685353921669419,0.12063881004654367,0.1313437867422831
2,0.06596360216392276,0.5033503887187787,0.11094429697583696,0.18719824161283677,0.13254347052862483
3,0.3830160848087062,0.10425830341562771,0.25453779081858635,0.1821450162413649,0.07604280471571478
3,0.06939153720566893,0.09384697453763842,0.35106981541255056,0.13121083170694417,0.35448084113719786
3,0.2292032480483438,0.11548789946895444,0.2940488343192445,0.19241811861610636,0.16884189954735102
3,0.0877541377883398,0.19052468749271692,0.30869364292958085,0.1955822975162173,0.21744523427314513
3,0.25116008539180146,0.2944220873393958,0.2690609103613495,0.07185812620267419,0.11349879070477913
3,0.17314385513200614,0.12399886229234018,0.3812202257140409,0.12706276378513998,0.1945742930764729
5,0.10887407873879427,0.26831796748542897,0.10019345924465571,0.11370528284717019,0.40890921168395084
3,0.211510116092343,0.08484433567544954,0.37488735772736315,0.16151614471424422,0.16724204579060006
4,0.05455369442294881,0.180865219433532,0.05775018928326747,0.536221638983308,0.17060925787694384
3,0.04103676422939469,0.1010835682880069,0.3480535923821119,0.2213162554408661,0.2885098196596203
3,0.08274704324134488,0.13702278924240005,0.48343533713783193,0.1868241429205851,0.10997068745783807
4,0.2906286368447118,0.10156667467768676,0.1292988839799731,0.3162226507099179,0.1622831537877105
4,0.13777199474767798,0.18430204256795865,0.18686067415463498,0.3125378573134927,0.17852743121623563
2,0.1679402775319541,0.43365768200350924,0.1747072560578981,0.14774565398424694,0.07594913042239168
2,0.09208768703816737,0.46851417018308916,0.14601205578369897,0.13526817616627979,0.1581179108287646
2,0.1259490641613718,0.31681077611508185,0.24698591030128156,0.1933049160226267,0.11694933339963819
1,0.23025597216595448,0.21914081298338348,0.13100438947471088,0.2809762995528391,0.13862252582311213
2,0.16774834296216837,0.3906502507916309,0.156100199482151,0.11208069530607603,0.1734205114579737
3,0.18393871590484892,0.16622633601760747,0.326101391370889,0.13770769140792827,0.18602586529872633
4,0.08150857544516843,0.445848199742049,0.19039836768091414,0.14530915887688975,0.13693569825497873
5,0.2298975958808944,0.06143633763601239,0.269725627446666,0.05305536373677858,0.3858850752996486
4,0.13859761591577346,0.1206269516063064,0.11195442679064453,0.4494871098814415,0.17933389580583414
3,0.09483758775760953,0.3299934267105794,0.2153702660435052,0.04619345173397139,0.31360526775433456
3,0.06747351277830956,0.08606970231428168,0.5835660655320408,0.12099641625507684,0.1418943031202911
3,0.1940667058314896,0.19343815686246527,0.421781375428774,0.08710153165006838,0.1036122302272027
4,0.15919357797759895,0.10952366875816391,0.10492165081517514,0.537878014487519,0.08848308796154297
2,0.13343827992168705,0.5089521886037364,0.1677786029952717,0.10933750649496869,0.08049342198433618
1,0.3241343612343968,0.3555744619718828,0.07568958580863386,0.11639716558375288,0.12820442540133378
4,0.057343123024833256,0.19243698490151048,0.0458622121631599,0.4870037698455457,0.21735391006495053
2,0.21102770583600644,0.3859247033132276,0.127432376174809,0.16386093680456792,0.11175427787138917
4,0.1662750061207347,0.16267147925323144,0.11098147550237113,0.45948164005554354,0.10059039906811927
4,0.3908788005839472,0.1571719571209822,0.07872048615198683,0.3160865903565768,0.05714216578650691
3,0.0996120122008865,0.14589311941313715,0.49383724302010795,0.1400653744948978,0.12059225087097067
3,0.20243055364334445,0.17074576041295147,0.23294731865127039,0.19465094491946036,0.19922542237297336
5,0.07780328793927431,0.2655660021887039,0.14093549333292857,0.23739257506587405,0.27830264147321915
3,0.13770853475972095,0.12191372797286232,0.2328454386926768,0.16867620963090038,0.33885608894383956
3,0.0689402162736508,0.09381471634808464,0.457502495161335,0.08809119496187763,0.29165137725505197
2,0.2874076453976645,0.24572155710893334,0.2029051335006095,0.15832397696591635,0.1056416870268763
4,0.09761359627392159,0.1415321655244472,0.1533932749341446,0.5195925740048785,0.08786838926260812
3,0.17892033464738658,0.42186328523785466,0.13680193622567743,0.15068377013874978,0.11173067375033145
5,0.17888653168838126,0.1926834225906255,0.26416479496702094,0.14546182126097457,0.2188034294929977
3,0.19473028678232393,0.10457888058332876,0.4458209574049518,0.1691141796348736,0.08575569559452205
2,0.2175624379610989,0.10840624075823355,0.23337363257132396,0.322745616320403,0.11791207238894062
4,0.20290883340041765,0.14801226023776476,0.10625933628803588,0.3272864891335054,0.21553308094027637
1,0.404244135474127,0.10862333183789766,0.19617675570314455,0.1813296798040404,0.10962609718079017
3,0.09510417895095127,0.14374264503280276,0.5199447408609424,0.15602120171827397,0.08518723343702948
5,0.08086278067789145,0.12721102377081359,0.2099051794809893,0.23112529260823483,0.3508957234620708
4,0.13214030217631792,0.12573948938555507,0.09316622430369804,0.44144466017423867,0.2075093239601903
3,0.08575756014981002,0.1530592927943118,0.4249789266021986,0.243630060009016,0.09257416044466338
3,0.11969193116672863,0.05811348389179597,0.6336138733102094,0.04716277956859545,0.1414179320626706
4,0.07619120916436112,0.10211533492388769,0.08739669655192361,0.5444243699437284,0.1898723894160992
1,0.32478427842076,0.3020026058894821,0.08290831181604394,0.11011192397490425,0.1801928798988096
3,0.18337941986301273,0.19623760573884153,0.37727941249894537,0.04739650698798005,0.19570705491122034
5,0.13219632650412855,0.08349902330113675,0.3214376882673204,0.11859892606943834,0.34426803585797594
2,0.08085150286740315,0.5722819635313914,0.18460849865653897,0.06004107863802248,0.10221695630664411
4,0.08400538668527292,0.07655657346015322,0.2541791618160075,0.3374496598226604,0.24780921821590604
5,0.11324577924560347,0.13560710401316187,0.17964341579194804,0.15941233049251155,0.41209137045677496
3,0.20199525469311697,0.17968737671502527,0.28804326335735025,0.24221558695920198,0.08805851827530566
3,0.17510456273244307,0.31708193929450323,0.24316380983056524,0.12554802275339033,0.13910166538909804
2,0.12080973321947763,0.47037794796797266,0.19753538258302986,0.11619317372607181,0.09508376250344808
1,0.3030169167459743,0.19927697810257056,0.13734053551470404,0.15515485862509437,0.20521071101165672
3,0.25095614034097813,0.21732887958718142,0.32747502187853,0.05403287433935557,0.15020708385395484
2,0.15243411025877826,0.5157908430875813,0.08752775026814591,0.11436367131518609,0.12988362507030854
4,0.13834049428641204,0.08526694897728829,0.12946075514346936,0.4705234051138402,0.1764083964789901
2,0.11527004511645933,0.18035601499246262,0.2805459813519106,0.1655016976526686,0.25832626088649874
2,0.08627940474879438,0.6671681646560016,0.06273465514540934,0.12401327481349275,0.05980450063630202
2,0.09111640563040563,0.6147088055464094,0.09270095742980115,0.08851670482866629,0.11295712656471757
4,0.1340192340835406,0.11455193331113005,0.1667003100747663,0.5158219610744266,0.06890656145613643
3,0.15823624099399217,0.18161338195686413,0.17505803807695974,0.26073960061168727,0.22435273836049674
3,0.14438519438908942,0.07657041527921113,0.2700107281652549,0.3856774966331911,0.12335616553325342
3,0.06722915038517673,0.286619953723542,0.4149592629981011,0.14846075308336434,0.08273087980981586
2,0.11355604219803803,0.16941321204077475,0.263588276637409,0.32512297259997247,0.12831949652380586
5,0.06369690143573747,0.41112463264578225,0.16119264739757436,0.061700855356724475,0.3022849631641814
2,0.2201468217368727,0.13894336521134928,0.12703440196170587,0.13769356538606006,0.3761818457040121
2,0.15417881714479587,0.3495857620294299,0.20024639663600205,0.12042030902379232,0.17556871516597988
3,0.09597148710273996,0.06645073261931754,0.44817499789591386,0.06839889519098749,0.32100388719104117
4,0.1850465380323882,0.1368841088619682,0.07132933136265754,0.5187157350738465,0.08802428666913951
3,0.06427361574915837,0.10830397093310165,0.4827842805573619,0.13070470115097757,0.21393343160940057
2,0.10961341109916312,0.39849988642015416,0.1891723478882235,0.14835530810510314,0.15435904648735616
2,0.0668707052344682,0.43055101711855637,0.2165597228803882,0.20242260479681715,0.08359594996977013
3,0.09614788255519893,0.09664582595851579,0.42309453539009173,0.14581544364037813,0.23829631245581542
3,0.14725007456156036,0.032873399700745154,0.26468750739973,0.23864971015682043,0.31653930818114406
5,0.16952230780337554,0.060293980914453114,0.12093850581296527,0.11630353808419773,0.5329416673850083
1,0.5361698721929636,0.10594583074059577,0.15661619771391377,0.14440105428611952,0.05686704506640719
3,0.09754347192193573,0.11659068271753922,0.31483050578101646,0.10544126024070387,0.3655940793388047
2,0.0796916910321836,0.48640490860772656,0.12361778262606818,0.170552753110322,0.13973286462369977
5,0.14590629595309404,0.04123161344164587,0.09198898223206764,0.08932883362291467,0.6315442747502779
2,0.15547835415816505,0.49764535910872526,0.09587387035875179,0.10228926401132768,0.14871315236303034
2,0.07497779103799818,0.42440321650328766,0.270427650707081,0.09745982691200801,0.132731514839625
4,0.20435261292929663,0.2321638173175616,0.09296512521375536,0.25972499729346193,0.21079344724592441
3,0.23741281230619243,0.07020565500307827,0.3977567644005015,0.14750783958916772,0.1471169287010601
2,0.1473528636010452,0.279569364576498,0.15827807485309678,0.2581474833272396,0.1566522136421206
2,0.12111636585588556,0.23035278093854647,0.09820879540856678,0.2287997053979487,0.3215223523990525
4,0.11947350531417665,0.32358654062511544,0.15838594997656394,0.1958291885411962,0.20272481554294777
2,0.13655860241574194,0.33739854140234893,0.20930019217285062,0.20024314397998494,0.1164995200290735
2,0.142551995017462,0.13660359515723197,0.16639845133166997,0.40715012367832276,0.14729583481531322
4,0.1135926279338232,0.09401736787692483,0.1665917088741496,0.5074782529082108,0.1183200424068916
2,0.21061349734496773,0.33437761520281994,0.12314595922958804,0.21811539537058547,0.11374753285203876
3,0.4080448987378153,0.22671298654363847,0.23175869982873762,0.042061477804973824,0.09142193708483475
4,0.0908843225510778,0.1254121935708467,0.1327174616378535,0.2416331476501857,0.4093528745900362
2,0.10566140579545368,0.44044746480459707,0.12140984589652686,0.29399190234500694,0.038489381158415534
3,0.13106847853759668,0.3247229285213653,0.29271320857858013,0.13177246284953031,0.11972292151292759
4,0.049939692826334835,0.151539030579251,0.14422311242165584,0.4592179116938003,0.19508025247895794
2,0.04716969017310946,0.24957107890803054,0.1934716044745371,0.11545264371160086,0.394334982732722
4,0.16290877980411708,0.123915476497082,0.1453817735810367,0.368274086057088,0.19951988406067633
2,0.09420312075076663,0.22750148504382647,0.44656016534561593,0.1613057050749311,0.07042952378485978
1,0.48588813618772864,0.07025510399592919,0.09522029937875423,0.30517700079233234,0.04345945964525561
4,0.05966331357734976,0.08465744145611201,0.08545985017989828,0.6134212385313069,0.156798156255333
3,0.26921677153697177,0.11362180206290069,0.2920912564833699,0.10743789257853184,0.2176322773382259
4,0.22310778745838278,0.05653287915937341,0.20611627978329133,0.37062122467052355,0.14362182892842895
4,0.13476091448464922,0.1708008712749894,0.15349972176643645,0.35907742060287734,0.1818610718710476
3,0.177950959695804,0.2956703680200686,0.07995363902643433,0.15256357325317996,0.29386146000451313
2,0.221578342656755,0.32656451525895064,0.08959884957493072,0.24554370072577247,0.11671459178359113
4,0.2091135006297134,0.09402072815161608,0.11491150200998279,0.5245134709655895,0.05744079824309829
1,0.20416459506574636,0.11456375087596557,0.3522807664503303,0.14550681006025012,0.1834840775477076
3,0.1608966242907033,0.17897789946692677,0.38771261446835414,0.11090351584321588,0.16150934593079982
2,0.3001598353077745,0.23989920920589855,0.21244294922884976,0.16082707095434734,0.0866709353031298
3,0.12736657312129762,0.27719903680520147,0.27057719519341294,0.24015819213826822,0.0846990027418197
2,0.08747328715682406,0.693417303176109,0.0546237830850689,0.11989215313677523,0.04459347344522299
3,0.060966275963598854,0.13442508560323302,0.515515385097501,0.11972860701926932,0.16936464631639772
2,0.2156928210819677,0.21206998140445746,0.38711703516331697,0.1178348691588754,0.06728529319138227
2,0.12309998078344106,0.19541453153705118,0.17775525460169567,0.11780939858602753,0.3859208344917846
3,0.10668462430483565,0.11420140549602334,0.36471769069201193,0.1536921819693049,0.26070409753782414
5,0.04453749523174461,0.1798090534716904,0.08139383317462422,0.2393728100375857,0.454886808084355
4,0.13611608718671395,0.1422056674447421,0.18677270821154818,0.49281418333235866,0.042091353824637065
4,0.1583500432727749,0.20730825334842562,0.1942791514189195,0.18614607558250196,0.25391647637737796
2,0.2968223840168516,0.21485517217968783,0.23227518874154127,0.09894277570956914,0.15710447935235028
2,0.08430746084888743,0.23280174325729236,0.15361892570372027,0.3738549956209321,0.1554168745691679
2,0.09160064468724152,0.49189964769269884,0.16685771752182577,0.061412346164490705,0.1882296439337432
3,0.16060118649122299,0.21852174700771593,0.300330632616608,0.23825372115267537,0.08229271273177778
5,0.10421465362038301,0.03257170557137937,0.15737118233068836,0.23607953789710653,0.46976292058044283
3,0.030494492870645196,0.16699196578187916,0.530224277258158,0.18997235078109875,0.08231691330821889
3,0.10992272258928186,0.10340814104849685,0.5292600234941215,0.11237672176831721,0.14503239109978266
4,0.23178946469431505,0.08598088211868177,0.23079680023039298,0.4045932702564186,0.046839582700191625
4,0.09577747891868639,0.2147033214315239,0.07757021398714495,0.3998058541688523,0.21214313149379255
3,0.24930630060817657,0.145138221873236,0.2790514510339241,0.19891638258928038,0.12758764389538302
3,0.3342278933751833,0.12495137717888817,0.24508534702779852,0.13946405844552837,0.15627132397260163
4,0.10272575915780038,0.24327854087691111,0.07530529121427132,0.5162182028777068,0.06247220587331041
2,0.08780386743224829,0.3891220847353596,0.20458659779969243,0.13549342260399294,0.18299402742870666
3,0.09088602923597064,0.1608762957400446,0.4247488044987796,0.0918919032548537,0.23159696727035137
2,0.13110980589308688,0.20214701222946527,0.2028296065272018,0.1516495230898827,0.31226405226036336
2,0.18296034002715458,0.3104126609342352,0.24070878388616604,0.15304281736950978,0.1128753977829344
2,0.03662632464008852,0.34775553996044123,0.1333594236279685,0.27349689493362955,0.2087618168378722
3,0.26791400493980044,0.14847340129381129,0.26459037357573745,0.057154896026827266,0.2618673241638235
3,0.07887945116025544,0.19740942431338793,0.48516270033897696,0.17268190167821063,0.06586652250916913
3,0.07918946140474592,0.10903792719398511,0.48801303381766603,0.10580915122401542,0.21795042635958767
4,0.10573881547833804,0.24935117956459177,0.35487400781619605,0.16328329378685316,0.12675270335402095
3,0.06442527513583429,0.0841756851574975,0.41526701463607535,0.2234981217576289,0.21263390331296386
3,0.047115671091038265,0.06981907509133184,0.6587580219090173,0.10571197448704145,0.11859525742157104
4,0.10969766319041332,0.22753700240243055,0.160463754980429,0.3576019961385823,0.14469958328814478
4,0.07837941785028522,0.27666622214348874,0.07858375809573057,0.3216028733688513,0.24476772854164408
4,0.14351062934501133,0.12852569857593787,0.09859505272266304,0.4464283692137783,0.1829402501426094
4,0.2538211358395287,0.13741623206744016,0.11367151753506866,0.2607700374431573,0.23432107711480504
4,0.06716809853507386,0.20670554560704194,0.17813326005073976,0.43355244062152337,0.11444065518562116
4,0.1393474116648674,0.21174449048377286,0.21712810177777694,0.29762410184203414,0.13415589423154858
4,0.21521992454847783,0.10837770221009513,0.07800677648171038,0.33938588435831235,0.2590097124014043
4,0.34223286000285447,0.12218185061211197,0.14226210272816456,0.32671897052615134,0.06660421613071771
3,0.14424496345331173,0.13192035880198588,0.35852416599098236,0.09060677919096867,0.2747037325627515
2,0.04299556235606887,0.3414958954150693,0.08637547819968315,0.24990317791144834,0.27922988611773025
4,0.1152524278296494,0.21766587166815285,0.15835394714775325,0.3658619041985652,0.14286584915587952
2,0.12069799601642538,0.38104012908993495,0.11566141961822991,0.12333877088350796,0.2592616843919018
2,0.2443230985456749,0.3442006511667718,0.12332939810992397,0.16065424465337044,0.12749260752425898
2,0.2786596013190205,0.2825557251078714,0.15928460730341018,0.11249225730226292,0.16700780896743503
3,0.11908466507240664,0.13325458149730962,0.1795032559625953,0.129928167750481,0.43822932971720735
1,0.3434908789183713,0.19973765183556377,0.14645128839537333,0.1358139850555528,0.1745061957951388
3,0.193635712209106,0.20236937046981643,0.185084074862088,0.09104450277910794,0.32786633967988155
3,0.10664627746561715,0.09804631671854502,0.590753410572486,0.12282812746397216,0.08172586777937978
4,0.31472943734685577,0.17823684805422674,0.22077397587705674,0.14717058861364135,0.13908915010821943
4,0.17055212594575375,0.19907914213218947,0.19372467608859933,0.3078935580259023,0.1287504978075552
3,0.10876180072543641,0.1588316539806255,0.5313659816480539,0.08999920404104278,0.11104135960484147
3,0.03660062723518744,0.13881419471848613,0.360759556104352,0.27365632547197727,0.19016929646999706
2,0.21861073721122173,0.24606055540423127,0.14728473063598022,0.2723732195141469,0.11567075723441986
2,0.1880166524515275,0.30663078295801144,0.09364661971058232,0.20185674931993455,0.2098491955599441
2,0.12831068503250495,0.4118712665988657,0.1379689122698384,0.27629852326568916,0.04555061283310163
3,0.1764182078029821,0.1465281268029179,0.2179584224018104,0.28409714752541804,0.17499809546687153
2,0.2549109026655171,0.4190984065280459,0.05530425435037147,0.09470605988740187,0.17598037656866347
1,0.40783885132296027,0.08284522034502624,0.11539040192854026,0.1927860853779463,0.20113944102552686
3,0.07434268249672367,0.10171181123987771,0.6184711281128541,0.06977667178825481,0.13569770636228967
2,0.16836945958815364,0.3348113068526429,0.19720970193969506,0.1383812188760187,0.1612283127434897
1,0.3973093822898758,0.23564325853155327,0.12728508712102604,0.09260529227483925,0.14715697978270556
2,0.27281353448314577,0.24432070589838262,0.06887838935671903,0.17633498385777507,0.23765238640397748
2,0.12123231702336529,0.33870696562300306,0.3003697272209536,0.1427153325693708,0.09697565756330719
3,0.12562869812789526,0.20718834011627876,0.15383858693629665,0.33546096758620514,0.17788340723332424
2,0.14374661220855622,0.5872378294821927,0.05921804034653632,0.10391136534030847,0.10588615262240628
2,0.24542436058463452,0.25279604248796267,0.17704701372566423,0.20391480520017302,0.12081777800156558
1,0.38739265606951967,0.054621245993887894,0.1275578068508112,0.1931532976792291,0.2372749934065521
2,0.13151679691429286,0.24528513317423423,0.38179512240813124,0.12018883472511999,0.12121411277822165
2,0.09546766958641013,0.32808000442360896,0.242844392409117,0.08400610449088548,0.24960182908997844
2,0.1716263405929138,0.21865708247145343,0.21156127700411792,0.24286876944112404,0.15528653049039087
4,0.15224244366222184,0.03242566785923651,0.11597715398642701,0.5776057832351003,0.12174895125701438
2,0.24772417462437601,0.23032358725369015,0.2672980012317535,0.09747816293425289,0.15717607395592736
5,0.14023739035278288,0.30834108773660823,0.06086315895787694,0.19815752494794708,0.2924008380047849
2,0.048676393455103335,0.5281633267619349,0.21315853607290214,0.12531602928220467,0.08468571442785489
3,0.08020648472417599,0.18768119229690264,0.5139707009402646,0.16048801176789818,0.057653610270758625
3,0.14972634814905872,0.08957796385856794,0.32629536491076927,0.18712209818355097,0.24727822489805298
2,0.15174910017150103,0.47153157457757305,0.19170394031253846,0.0970959886912146,0.08791939624717286
4,0.3544487752642548,0.10121901389792429,0.10844246541515326,0.3623755481736872,0.07351419724898034
3,0.07783076551877727,0.13531030943155303,0.3135480851927968,0.2573927146909729,0.2159181251659
3,0.15720154288831956,0.11304636456585224,0.44393202442744306,0.08936540070080515,0.19645466741758005
2,0.14869446382843315,0.2365045918716763,0.1846045306742124,0.3643647262039562,0.06583168742172202
4,0.06303620295199296,0.15245233410213468,0.12896175058592954,0.6033324503696057,0.05221726199033724
5,0.1495999703952021,0.2260243756613164,0.08507467730069242,0.13424752884612767,0.40505344779666136
3,0.12366611202952969,0.09803696045318354,0.40287616607624616,0.11307209199436553,0.2623486694466751
4,0.18307475964944225,0.10788829826298889,0.20732809999365365,0.385803418499866,0.11590542359404923
3,0.12503081271158062,0.1810630293128686,0.46329818168061493,0.09844550099407952,0.13216247530085634
4,0.1422178588004076,0.1874409052204155,0.19278445775018657,0.293990699490052,0.18356607873893832
2,0.20153323578832022,0.4148958378185825,0.11162155777387359,0.12223509508500637,0.14971427353421732
3,0.2331945616875115,0.021062751806894993,0.6051278258980445,0.11495069091530567,0.025664169692243315
1,0.5302361233294871,0.1543958482601465,0.09860938975542768,0.13723433530480295,0.07952430335013584
5,0.3022373484442411,0.15728492582155795,0.13177526966655892,0.19721939506519415,0.21148306100244801
1,0.2843427199178071,0.2950539673233463,0.20248205083142712,0.05103950106643166,0.16708176086098797
1,0.3452802478999002,0.23091794259853388,0.07943616235867589,0.14408465535032217,0.20028099179256795
4,0.0671906571322005,0.2335685151722403,0.055572978864542995,0.4594485105801552,0.1842193382508611
2,0.14082971204760417,0.5357648391207647,0.13646586736955219,0.12548347863126505,0.06145610283081394
4,0.09111355991282086,0.08488333371842169,0.2668208624348583,0.4808810344480546,0.07630120948584455
3,0.08762715069889225,0.1695996349942114,0.28707434511573465,0.09394518516472951,0.3617536840264322
